order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state
zRc4Mc6rpM4J,tz2ZeNMHJgGZ,delivered,2018-03-04 10:08:00,2018-03-04 10:28:16,2018-05-03 16:06:04,2018-04-04,9MpKeZlhN2lc,S90X9Xu5i9LT,729.99,21.98,toys,500.0,36.0,5.0,15.0,1,credit_card,1.0,8.99,96065,santarem,PA
JCTWgOj61T2o,9Icvq3Fhkn6r,delivered,2017-01-31 16:13:48,2017-01-31 16:25:20,2017-02-09 15:51:55,2017-03-03,hN12L2rQLTuq,ux1d7N0zioFv,55.83,14.9,toys,1700.0,30.0,10.0,38.0,1,credit_card,8.0,135.0,67145,santa rita do sapucai,MG
Sd5Q2tr0dZ7w,i9n5UtMmvK7C,delivered,2018-02-02 17:28:28,2018-02-02 18:31:19,2018-02-16 12:52:37,2018-03-05,3IT9EPQDOwI2,Zl5cm1PXG0Wm,42.89,38.66,toys,600.0,16.0,10.0,13.0,1,debit_card,1.0,96.3,81460,joao monlevade,MG
qkPYWpbKsGqs,XMT2nXhX5peN,delivered,2018-01-21 08:10:23,2018-01-22 13:44:04,2018-02-08 14:07:22,2018-02-14,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.38,toys,1750.0,37.0,22.0,40.0,1,credit_card,1.0,165.25,19180,praia grande,SP
wvDrsQMlatmn,xX3hnZs337TB,delivered,2018-06-19 17:00:22,2018-06-19 17:26:53,2018-06-25 20:41:12,2018-07-17,hMDWeMkiEOcN,eeOyklYXIsE8,266.55,9.32,toys,638.0,16.0,18.0,18.0,1,credit_card,3.0,169.46,95835,carapicuiba,SP
ucRLBX9a9CE4,EU0UMj4I7tmI,delivered,2017-07-19 15:33:18,2017-07-20 02:15:39,2017-08-09 19:13:48,2017-08-17,ro08JPncYzLh,r7VxefoTVHbb,692.0,46.76,garden_tools,1650.0,30.0,22.0,30.0,1,wallet,1.0,665.87,21640,palhoca,SC
TBVZaFchI7Lc,7yIhBy9aSuwo,delivered,2017-04-15 10:32:56,2017-04-15 10:42:01,2017-04-19 16:35:15,2017-05-15,iZVxo9mlAttQ,4kdEv1FpyZmY,7.6,59.82,toys,4050.0,26.0,26.0,52.5,1,credit_card,8.5,637.13,4140,volta redonda,RJ
so18SZD33HZF,Vr41WP4xoYpq,delivered,2018-01-17 17:37:32,2018-01-17 17:50:50,2018-02-02 22:33:21,2018-02-20,5wH30U8SMY9p,6S5BD1ybM0k0,399.2,21.98,toys,100.0,16.0,10.0,12.0,1,credit_card,1.0,525.61,55002,uruoca,CE
mONnl8dUFJ3H,WPKxEHi6mzwN,delivered,2017-11-24 11:03:35,2017-11-28 12:55:46,2017-12-13 12:16:02,2017-12-22,n5w5FeASKtoQ,yb5pVyCcejGS,47.2,73.22,toys,1500.0,22.0,16.0,24.0,1,wallet,1.0,207.98,11090,divinopolis,MG
dsS7c9L5Z7uJ,cPZ3pX5SKUG0,delivered,2018-08-17 13:15:40,2018-08-17 14:30:12,2018-08-27 15:34:57,2018-09-14,YdoqMDRN4Vsr,elOz7hGMAfs7,128.99,48.77,health_beauty,355.0,16.0,15.0,14.0,1,credit_card,8.5,126.21,98801,recife,PE
axUyrSIU0pIL,8C8n9WVVRhxA,delivered,2017-11-28 22:27:46,2017-11-30 02:26:55,2017-12-20 22:43:18,2017-12-27,8hMaA5Mx8O35,sCFB5ngSqQzf,107.63,30.45,sports_leisure,4050.0,68.0,20.0,25.0,1,wallet,1.0,309.12,88303,lambari,MG
l7IXVGR1psXu,bcH6hIBROSup,delivered,2017-03-15 11:24:27,2017-03-15 11:24:27,2017-09-19 14:38:18,2017-04-13,8G3cy7YsmwRw,gOTm7A8UNDlQ,420.07,31.0,toys,400.0,18.0,8.0,12.0,1,wallet,1.0,26.74,84220,aracaju,SE
mV1jwHOP9qR2,yeSnybqOcPRR,delivered,2017-10-17 10:16:16,2017-10-17 10:28:18,2017-10-20 22:05:20,2017-11-07,DRPag7bzI23U,TD2AMTmc5Ixg,907.6374999999999,9.54,toys,100.0,16.0,15.0,16.0,1,credit_card,4.0,146.95,89056,jau,SP
R4pqY0PEiEci,zp5vWFyjhXa9,delivered,2018-05-04 17:38:37,2018-05-04 17:55:30,2018-05-15 11:48:42,2018-06-05,KGHXuQ9KaPZp,O04i82YS0uAJ,53.99,6.15,baby,600.0,20.0,13.0,13.0,1,credit_card,1.0,88.91,57608,carazinho,RS
5Kb1qE2fYZxb,8AFOpoc6WOVl,delivered,2018-03-10 10:53:51,2018-03-11 10:55:56,2018-03-21 17:46:34,2018-04-04,nmj4lwuEXy0A,K0qPVGdA91KO,16.9,109.49000000000001,toys,4050.0,30.0,35.0,30.0,1,credit_card,2.0,673.02,38442,alto paraiso de goias,GO
vqtjqmpHhUHe,7jjbV5a9RlSY,delivered,2018-08-18 13:13:57,2018-08-21 04:55:41,2018-08-28 22:41:23,2018-09-06,kvAXtKx8db3H,9G9sbLy1ABkN,106.74,25.32,bed_bath_table,550.0,23.0,15.0,23.0,1,wallet,1.0,58.46,2321,barbacena,MG
FZJuz1IhwIBE,wVHEHhDqvuQd,delivered,2018-08-27 20:03:07,2018-08-27 20:15:23,2018-08-30 18:48:47,2018-08-31,gils8DIWn4vn,nOpV5DDruGvj,820.0,109.49000000000001,toys,188.0,17.0,6.0,12.0,1,credit_card,1.0,210.29,4143,sao paulo,SP
JTfwTqQMiEfg,b70c43Utm8tB,delivered,2018-05-05 09:52:06,2018-05-05 10:13:54,2018-05-15 21:49:02,2018-05-22,opwBnhoot0on,FlYmRQLYPlRf,354.9,69.22,toys,3975.0,41.0,31.0,31.0,1,credit_card,1.0,144.19,28942,brasilia,DF
FX7fHetf7O0T,vNrAHBi5qj1t,delivered,2018-04-04 09:06:03,2018-04-04 09:15:24,2018-04-09 18:04:02,2018-04-23,fL9NXDN6MUcm,1tQEjUJuOyJ8,597.89,44.07,toys,1500.0,42.0,10.0,32.0,1,credit_card,1.0,153.67,4640,sao paulo,SP
ijy8NqHa601a,aSikeapXVSVs,delivered,2018-08-17 12:13:41,2018-08-17 12:30:12,2018-08-24 23:22:34,2018-09-19,7grztYpCkySJ,K0qPVGdA91KO,161.0,60.95,toys,850.0,20.0,25.0,20.0,1,credit_card,7.0,84.25,5208,indaiatuba,SP
XlMC96kRSc5o,qbX9UZCnmStY,delivered,2017-12-15 18:45:20,2017-12-15 18:53:25,2018-01-19 19:46:38,2018-01-16,yP4TRl5lE3Yo,yHsOFiqVrV1u,34.0,11.08,toys,4050.0,60.0,20.0,29.0,1,credit_card,3.0,131.26,93602,duque de caxias,RJ
kclJc6a2FjjJ,eLKBaDUiZDLR,delivered,2017-02-18 21:21:58,2017-02-18 21:30:13,2017-03-14 11:47:28,2017-03-31,ynfBKqIBU3sB,q1Q2n7nr6h9B,395.6,109.49000000000001,toys,1100.0,43.0,6.0,30.0,1,credit_card,1.0,54.35,57030,barras,PI
GgondiyZXIs7,IRBt0hfLYRZ4,delivered,2017-04-05 15:48:25,2017-04-07 03:10:28,2017-04-19 14:49:48,2017-05-03,UdvZ8pEclnMj,q1Q2n7nr6h9B,114.89,81.01,toys,450.0,21.0,9.0,16.0,1,wallet,1.0,410.79,29020,rio de janeiro,RJ
zvfNEMMH7it2,OV48pSJwGvtn,delivered,2017-02-22 15:57:47,2017-02-22 16:10:13,2017-03-07 11:42:44,2017-03-27,2QbjRpmjbf1Z,3hxLpogKUphW,126.69,109.49000000000001,furniture_decor,4050.0,36.0,38.0,36.0,1,credit_card,7.0,285.73,91220,varginha,MG
3Okxfl8eiSaO,xQLeZvRze6KZ,delivered,2017-07-17 19:27:39,2017-07-17 19:43:01,2017-07-19 19:57:30,2017-07-31,uQHVWaZEBw62,ffUNNLStwOip,80.0,32.34,toys,200.0,22.0,6.0,15.0,1,credit_card,2.0,59.15,3646,osasco,SP
ppnUxY0laj5D,t6kEDT1k9RzE,delivered,2017-08-25 11:32:06,2017-08-25 11:45:38,2017-08-30 17:23:13,2017-09-15,4PchrRgM7uc9,9fFFM6RBxCkT,16.9,17.5,toys,4050.0,30.0,30.0,30.0,1,credit_card,8.5,181.69,34001,sao paulo,SP
WF6KfqFS5L0F,qVcETOU5xoiy,delivered,2018-05-10 14:40:29,2018-05-10 14:57:10,2018-05-17 22:07:46,2018-06-01,eeyWjfrLde8T,QBnqN8st5If7,120.1,109.49000000000001,housewares,4050.0,68.0,15.0,40.0,1,credit_card,6.0,34.97,5424,vinhedo,SP
DwSNufYqjaFZ,1EVeSlJAbGwQ,delivered,2018-08-03 11:44:49,2018-08-03 12:20:06,2018-08-17 20:31:51,2018-08-22,27gX8UOh0ntB,n71QJUsiY2v9,193.25,15.16,toys,4050.0,65.0,10.0,50.0,1,credit_card,8.5,153.74,2460,saquarema,RJ
emvFwW1fpehm,q2cokg28fXst,delivered,2018-08-15 16:55:27,2018-08-15 17:10:23,2018-08-24 00:49:45,2018-09-11,mDyAQ6WvDPlA,l1pYW6GBnPMr,115.92,24.11,telephony,100.0,18.0,6.0,14.0,1,credit_card,8.5,62.96,38706,vitoria,ES
uUPfxEaESYfu,CwiOuYOg3GDJ,delivered,2018-05-20 22:46:38,2018-05-20 23:10:09,2018-05-28 20:16:24,2018-06-05,3H7nJ3Wp12et,7KovPWNcMm5O,907.6374999999999,27.62,toys,350.0,17.0,17.0,17.0,1,credit_card,3.0,239.54,2611,jaguariuna,SP
QQPRyaI3i3N6,fA4kxl8LD0Yl,delivered,2018-01-05 21:28:14,2018-01-05 21:36:23,2018-01-17 09:44:15,2018-02-02,InjEcLNRJLoF,GU1IRg0p4O0N,80.77,86.98,toys,400.0,20.0,8.0,17.0,1,credit_card,1.0,418.17,74120,teresina,PI
jIH4PcSclYkV,h6KVR3eEZSs0,delivered,2017-11-25 08:55:26,2017-11-25 09:11:39,2017-12-19 23:53:27,2017-12-15,smAsM5l7gSXP,Uhxp4jLBVzJq,128.99,17.52,toys,1225.0,35.0,15.0,38.0,1,credit_card,2.0,108.74,5359,osasco,SP
pbNKdYXNC88a,g7P8xwSTM48k,delivered,2018-08-02 12:06:34,2018-08-02 13:05:13,2018-08-08 13:05:17,2018-08-13,qfvur5VnSelr,w2w6JGL2qELj,83.36,50.28,health_beauty,250.0,35.0,15.0,15.0,1,credit_card,1.0,349.01,3907,bauru,SP
tWvMF84HijXB,kv9jUvN2mknv,delivered,2017-03-15 21:50:14,2017-03-15 21:50:14,2017-03-23 16:08:02,2017-04-03,P8IPKsn16c7B,XLxN4hdOlYco,153.75,55.54,toys,117.0,18.0,4.0,11.0,1,credit_card,1.0,432.1,16202,guarulhos,SP
thpSMP6wQdrk,VbQ4QRhGlvDE,delivered,2017-03-02 09:15:28,2017-03-02 09:25:16,2017-03-15 08:07:49,2017-03-27,yuu8KSyUjF24,y1C1H4HpmiXU,231.27,72.64,housewares,1100.0,20.0,26.0,20.0,1,credit_card,4.0,77.45,72507,pantano grande,RS
e2jgA0py4VHc,Z6Nk6v5shAhZ,delivered,2017-03-11 17:38:51,2017-03-11 17:38:51,2017-03-27 11:35:57,2017-04-04,9YH6WNXfuE1j,p2pT0lF4oGjD,258.5,109.49000000000001,toys,250.0,26.0,3.0,15.0,1,credit_card,8.5,124.5,45300,sao carlos,SP
luma6BFPhoUB,vzcBniNFOzRR,delivered,2018-08-23 17:00:23,2018-08-23 17:15:19,2018-08-30 12:58:34,2018-09-03,lEnWv4YHUECd,luzDO2kXE6wp,49.97,87.11,health_beauty,150.0,22.0,3.0,15.0,1,credit_card,3.0,63.37,23935,sao paulo,SP
8Avxqno2Zusc,BrQeonPOrcsT,delivered,2017-09-12 19:28:31,2017-09-13 19:35:15,2017-09-20 21:43:53,2017-10-05,EG4wDSpFyTth,TuPm19CMKvrM,319.29,29.87,health_beauty,250.0,22.0,10.0,18.0,1,credit_card,8.5,86.57,4114,ibirite,MG
1XhbosKeO5ix,8L2sFAc7ntOB,delivered,2018-07-11 18:50:41,2018-07-11 19:05:59,2018-07-24 00:58:18,2018-08-01,Vkbp6x32zZeM,vjJ7Vc2lwVIM,222.98,13.98,toys,1250.0,45.0,30.0,15.0,1,credit_card,3.0,307.09,90880,juazeiro do norte,CE
zGxEllXun0Fc,OVP6cnazeDmq,delivered,2018-05-09 17:41:21,2018-05-09 17:55:20,2018-05-14 19:22:37,2018-06-05,UUcKekhTuImv,WISJVlNik8xN,95.03,13.96,toys,1870.0,27.0,20.0,29.0,1,credit_card,4.0,139.96,3408,sao paulo,SP
MoksbCosTaFF,WshPSGeVsbCd,delivered,2017-04-27 20:35:28,2017-04-27 20:45:11,2017-05-09 09:11:25,2017-06-01,cFGoe7WovIoX,9fFFM6RBxCkT,38.48,87.83,toys,450.0,25.0,25.0,25.0,1,credit_card,8.0,530.06,6729,sao sebastiao,SP
zJE27knj88O8,xM8uxNnNxEsJ,delivered,2018-04-26 17:03:00,2018-04-26 17:31:47,2018-05-07 17:04:54,2018-05-25,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61,watches_gifts,584.0,16.0,11.0,13.0,1,credit_card,2.0,673.02,88790,belo horizonte,MG
iidwmvmJhNBd,gI3eyuvsovQU,delivered,2018-06-15 12:52:13,2018-06-15 15:02:55,2018-06-25 23:03:49,2018-07-16,vLoe86hyxjgM,Xe318zC3oc0t,78.5,109.49000000000001,health_beauty,1300.0,16.0,11.0,11.0,1,wallet,1.0,196.9,9850,brasilia,DF
NWHJ3M9s5nS4,qRTQ4c0Sag4c,delivered,2017-12-10 20:15:45,2017-12-10 20:30:22,2017-12-22 23:19:13,2018-01-16,m9lIuV6TOthi,ItYhqrkUww7D,907.6374999999999,26.02,toys,517.0,39.0,11.0,13.0,1,credit_card,3.0,163.82,11250,sao paulo,SP
PlyCSI8I6w1j,DwL8akhU8tS3,delivered,2018-03-04 12:49:38,2018-03-04 13:29:23,2018-03-08 17:19:08,2018-03-21,NfbRBHcwtGMp,M0n5yinRAcM6,109.82,60.15,toys,83.0,22.0,10.0,16.0,1,credit_card,1.0,93.72,5404,cordeiro,RJ
srNtwCJkQB8L,P4dCiTDnf7L2,delivered,2017-10-12 01:05:34,2017-10-12 01:26:16,2017-10-31 18:04:55,2017-11-17,NSfUnfk91LWY,EGW4UK5bOeEZ,907.6374999999999,58.08,toys,4050.0,68.0,38.0,11.0,1,credit_card,3.0,76.22,3261,caceres,MT
jzHcyCmrojhv,EtwJnW71ExrF,delivered,2018-02-23 14:58:08,2018-02-27 04:31:20,2018-03-03 01:12:18,2018-03-09,pcEVJGYhnclW,UOGIrJtSldvd,314.8,32.34,health_beauty,550.0,16.0,9.0,11.0,1,wallet,1.0,673.02,74705,sao paulo,SP
SeeEdfOgJTnh,GakyEQJA26yK,delivered,2017-05-07 22:09:14,2017-05-07 22:25:11,2017-05-23 06:27:39,2017-06-05,BiNvCl1Gc2wW,UlUXiYGkoYxY,101.75,67.26,sports_leisure,4050.0,68.0,16.0,25.0,1,credit_card,4.0,673.02,38408,iguatama,MG
0gJ7opMiEiyc,uynJGPHfDx8x,delivered,2018-07-01 21:31:39,2018-07-01 21:50:02,2018-07-05 18:32:48,2018-08-02,8nP78aAn3ijd,IDzNWbxrXbf5,266.55,28.31,toys,200.0,19.0,2.0,14.0,1,credit_card,1.0,154.22,6516,ribeirao das neves,MG
EUiU39xGRM1f,03IKnHTxIfQh,delivered,2018-03-14 11:19:21,2018-03-14 12:20:30,2018-03-27 21:44:45,2018-04-05,YD2ltug6xC68,WUOUhAYcu4tr,518.18,6.87,sports_leisure,225.0,18.0,15.0,16.0,1,credit_card,4.0,97.98,86800,santo andre,SP
5X8TywmbkwRz,Uauig65Cjcg9,delivered,2018-01-24 01:21:38,2018-01-24 01:33:38,2018-01-27 13:58:27,2018-02-19,hrcVVS9a0r9J,eoYO9MccUByn,198.5,36.12,bed_bath_table,2150.0,50.0,10.0,40.0,1,credit_card,7.0,187.57,45420,betim,MG
2b9sTbusiZGr,78vefS6HuQtA,delivered,2018-01-13 06:50:03,2018-01-13 08:09:25,2018-01-22 20:19:34,2018-01-30,4VhpyCWQesTx,zhfqHH2Tkc7w,453.7,35.99,toys,350.0,20.0,10.0,11.0,1,debit_card,1.0,163.05,2215,sao paulo,SP
chCEodJGus5j,IN92kraiaaj5,delivered,2018-02-21 14:18:43,2018-02-21 14:31:06,2018-03-13 15:18:26,2018-03-15,k1G4RHt3R7Nk,K0qPVGdA91KO,907.6374999999999,51.45,toys,950.0,20.0,35.0,20.0,1,credit_card,2.0,244.48,3553,niteroi,RJ
wCkHJgXxmZzS,xB9AkTq8vWvr,delivered,2018-08-18 15:57:06,2018-08-18 16:10:10,2018-08-21 19:38:36,2018-08-24,onlb1SK8aKgR,nJwleC4aA6Qu,26.91,9.49,toys,600.0,28.0,6.0,23.0,1,credit_card,2.0,141.83,60348,sao paulo,SP
2AnNbUGgLNIT,qDhxIx2Wq6Rz,delivered,2018-05-31 10:28:18,2018-05-31 10:53:46,2018-06-03 13:35:44,2018-06-26,XGXDTaVLNXhg,e77U7Zk968NA,238.99,66.93,toys,1850.0,20.0,12.0,16.0,1,credit_card,6.0,219.49,88865,campinas,SP
eNXLs8X5NrJd,2APIQKrjV6UD,delivered,2017-03-10 09:52:21,2017-03-10 09:52:21,2017-03-17 12:43:48,2017-04-10,4FaAzSdfdr9x,2a07LobkzHUx,181.56,2.46,fashion_male_clothing,200.0,25.0,2.0,17.0,1,credit_card,1.0,15.1,36036,curitiba,PR
8CqfQVct0c8M,HaolvhrPKP4v,delivered,2018-04-19 11:45:55,2018-04-20 07:11:01,2018-04-23 15:03:41,2018-05-02,9J7fqTS7gZKX,87VookI9y1zr,31.76,38.63,home_construction,900.0,40.0,15.0,44.0,1,wallet,1.0,35.37,29321,sao caetano do sul,SP
xRSfFrRhyioE,rl0YUuvn7rQd,delivered,2018-01-05 18:18:23,2018-01-05 18:30:29,2018-01-15 15:04:15,2018-02-01,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,69.23,health_beauty,600.0,33.0,19.0,13.0,1,credit_card,1.0,53.16,28942,brasilia,DF
3zlmPTaCOZBH,rFoFc1R1b7LD,delivered,2018-07-19 19:58:04,2018-07-19 20:05:17,2018-07-30 13:41:41,2018-08-03,JYmrISkp0xeM,OnC6iPAbNc8Z,389.89,0.99,toys,100.0,21.0,24.0,23.0,1,credit_card,2.0,59.4,16430,juiz de fora,MG
WtFHDApya5Ih,Oia4V370QIm4,delivered,2018-05-10 10:18:34,2018-05-10 10:32:57,2018-05-17 00:04:11,2018-06-01,fWXF6SfoqTCK,YLyaKG2mxBfu,264.5,17.46,toys,1000.0,25.0,25.0,25.0,1,credit_card,4.0,40.35,2260,tubarao,SC
x5yzz7FMQ3rK,YPq5umzZMNJH,delivered,2018-06-05 22:19:57,2018-06-07 02:55:02,2018-06-14 18:21:58,2018-07-16,ova0qDj5EByh,2a07LobkzHUx,229.5,109.49000000000001,bed_bath_table,350.0,47.0,4.0,35.0,1,wallet,1.0,673.02,26070,osasco,SP
xdfUWPnpeIBp,XictsQAGsnlU,delivered,2017-12-16 21:42:49,2017-12-16 21:53:24,2018-01-09 00:12:19,2018-01-22,kkUjALfMfQ9f,mFvZj7UmZKhl,52.66,10.45,toys,300.0,16.0,20.0,16.0,1,credit_card,2.0,673.02,3759,ipojuca,PE
o17K2sP8cG2l,NAyQRq7BFPNs,delivered,2017-09-15 14:45:57,2017-09-15 14:55:25,2017-09-25 20:58:47,2017-10-06,LWtfKnvqFu5N,AYTvmj7w9EFz,89.66,88.69,toys,250.0,22.0,2.0,11.0,1,credit_card,1.0,210.74,3105,petropolis,RJ
ekF4HXRDc5md,6TKms4UhTdN3,delivered,2018-07-24 18:56:30,2018-07-24 19:05:15,2018-08-04 00:47:25,2018-08-20,7TJVbdZWuZrb,wM1mqnqet0rU,284.8,51.0,pet_shop,150.0,30.0,20.0,20.0,1,credit_card,2.0,66.98,27512,resende,RJ
nqD7c8Tc7574,e9xH0UHJOQ9R,delivered,2017-10-31 21:46:31,2017-10-31 21:55:16,2017-11-11 16:11:46,2017-11-23,BQhYZvwSoLX6,ZdLx9hwnjpgD,363.0,60.46,toys,1900.0,26.0,26.0,23.0,1,credit_card,2.0,165.65,8771,maua,SP
cddf3yFy4gOs,PDzOp2vwuv21,delivered,2017-05-31 22:11:51,2017-06-02 04:22:58,2017-06-19 21:13:15,2017-07-10,z4JDnigRJxQa,rTKC7c3Tt984,26.77,9.45,toys,1650.0,33.0,38.0,19.0,1,wallet,1.0,82.24,37928,recreio,MG
WUiQXCAPgVYG,Tg95zodu3bj8,delivered,2018-05-06 11:54:25,2018-05-06 12:13:16,2018-05-14 17:26:29,2018-05-24,Y6fOUhiWUCqJ,WNQeplAutf3H,453.7,50.28,sports_leisure,150.0,20.0,10.0,20.0,1,credit_card,1.0,334.45,51111,ribeirao preto,SP
EqLbvceHas2J,DbgBzZLIgxZZ,delivered,2017-01-31 13:01:10,2017-01-31 13:15:08,2017-02-09 16:14:22,2017-03-03,Sd2c5zg8xeYS,V5WynwQkZECV,303.45,42.76,toys,300.0,20.0,6.0,26.0,1,credit_card,1.0,550.83,3185,florianopolis,SC
YFYafqzIFpJ1,OqLTV6bZWcsO,delivered,2018-04-16 08:32:18,2018-04-16 08:51:15,2018-04-17 22:42:33,2018-04-26,nX29LYpDzOZ4,luzDO2kXE6wp,49.97,68.17,toys,150.0,22.0,3.0,15.0,1,credit_card,1.0,152.27,76890,sao paulo,SP
zCC2Rcsw1fqM,n7Iok45zpdEZ,delivered,2018-08-21 19:59:01,2018-08-21 20:40:05,2018-08-23 20:02:18,2018-08-31,Ar6zLmUXYsa7,Cyl6PGvB25KG,399.2,33.58,toys,750.0,68.0,15.0,15.0,1,credit_card,1.0,266.92,5819,sao paulo,SP
QpR984ueyFVI,upMjWfKkm4fl,delivered,2018-08-24 09:41:37,2018-08-25 02:45:16,2018-08-28 21:21:57,2018-08-29,q7Ar5fCLTU3a,UOGIrJtSldvd,367.0,78.2,toys,500.0,17.0,11.0,11.0,1,wallet,1.0,335.19,4707,sao paulo,SP
SUIx1MIA7h4F,8XfcGhPZgO7w,delivered,2018-03-02 00:09:59,2018-03-02 01:09:10,2018-03-06 12:49:20,2018-03-15,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,toys,2600.0,50.0,10.0,30.0,1,credit_card,1.0,673.02,6803,sao paulo,SP
HYliTdfhEYmj,IBEc4mVjljMb,delivered,2017-11-06 17:37:07,2017-11-08 03:50:21,2017-11-16 20:44:49,2017-11-24,NC6oQrQwQvei,KH9VVC2iPaCb,145.99,109.49000000000001,toys,150.0,18.0,12.0,15.0,1,wallet,1.0,673.02,42843,curitiba,PR
C09vU4hc7LP4,FY0iBXXITwqb,delivered,2017-09-18 16:12:04,2017-09-18 16:27:55,2017-09-25 21:59:46,2017-10-04,0XyYmaoLSH4j,8Wa4TXXm4Hcx,529.9,30.66,computers_accessories,180.0,16.0,9.0,16.0,1,credit_card,1.0,141.8,32412,santa fe do sul,SP
m2ZcxzxsZTIM,Vo3qvTLZZGJB,delivered,2018-07-02 15:54:12,2018-07-05 16:27:54,2018-07-09 18:38:44,2018-07-20,o0wzlENKuuPY,OfafuCsnlLjb,509.99,24.81,toys,600.0,17.0,17.0,17.0,1,wallet,1.0,505.68,9321,sao paulo,SP
f9GCgFfyWe8G,qZRjc0ciWDJ3,delivered,2018-06-08 17:19:34,2018-06-08 20:32:07,2018-06-21 21:33:19,2018-06-21,AD3DlQJaBUm6,AB7hBpnwGgOt,116.11,60.07,toys,550.0,16.0,16.0,20.0,1,credit_card,1.0,673.02,38240,campinas,SP
cuHWXgIW3UlV,xT6nPFei0gtT,delivered,2017-06-04 18:58:07,2017-06-04 19:05:14,2017-06-12 13:41:41,2017-06-28,CLZ9JZqycnNT,SSiPMxP6t9t9,261.0,109.49000000000001,toys,4050.0,34.0,20.0,30.0,1,credit_card,3.0,130.32,30390,espirito santo do turvo,SP
GEn6wjtb11Ct,bvQo3OYVo6qO,delivered,2018-04-07 12:10:27,2018-04-07 12:30:09,2018-04-11 23:04:37,2018-04-24,nFZKtmOCvng2,ruq0u2ZpAMDr,820.05,80.07,toys,300.0,16.0,5.0,15.0,1,credit_card,3.0,229.11,40040,sao paulo,SP
uHiFu9jQyS0s,gLpjd9BhY04i,delivered,2018-06-07 22:32:24,2018-06-07 22:55:51,2018-06-18 14:31:22,2018-07-17,cjZ4OtQAYbu8,VyDYXaRCd51S,87.99,42.2,toys,650.0,20.0,8.0,14.0,1,voucher,1.0,673.02,13973,cruz alta,RS
LYluosWmOnGB,r8XJz2qfusUQ,delivered,2018-04-01 22:30:00,2018-04-03 05:28:15,2018-04-11 19:42:01,2018-05-04,Biwi1BNtUB7l,r7VxefoTVHbb,907.6374999999999,64.09,toys,1500.0,30.0,22.0,30.0,1,wallet,1.0,137.27,78559,rio de janeiro,RJ
vA8ExKIJtwm2,CSS2g4hs6c4X,delivered,2017-03-01 10:57:05,2017-03-02 03:50:37,2017-03-10 16:54:45,2017-03-20,B5ZZ4Ntbky6W,u3MhLPomw5UN,692.0,109.49000000000001,toys,4050.0,43.0,35.0,50.0,1,wallet,1.0,98.34,44082,sao paulo,SP
te2yLTEJ3eix,gt8emyh2Jd4v,delivered,2018-07-17 17:47:23,2018-07-18 17:55:25,2018-07-25 15:22:01,2018-08-08,1HQltoI9Fvhz,EMMfhA1qSVMb,257.6,47.5,toys,250.0,22.0,5.0,14.0,1,credit_card,2.0,253.93,18079,marica,RJ
7NqgrtaADwdO,4WqK0lonhRU2,delivered,2017-08-23 09:22:34,2017-08-24 14:30:23,2017-09-02 12:13:03,2017-09-21,NdsZzUyOltvt,pxyYUYfBOHRj,153.78,53.29,toys,1400.0,20.0,31.0,30.0,1,credit_card,4.0,66.25,69049,goiania,GO
lEsI0xOwPF5K,OavhMoAZEbpz,delivered,2018-06-18 10:55:52,2018-06-18 12:18:30,2018-06-26 20:46:40,2018-07-13,8hDSu1ubFo2B,Ee4IZ22aaNeX,820.0,30.46,health_beauty,550.0,17.0,9.0,13.0,1,credit_card,2.0,235.22,3073,pedro de toledo,SP
H6L3IpqASWLg,1bCG6n7rOopE,delivered,2017-12-14 08:55:35,2017-12-15 02:17:23,2018-01-06 11:45:12,2018-01-11,a7YJ2NmbNje7,AvTLykupHOIB,31.0,47.55,bed_bath_table,250.0,40.0,4.0,30.0,1,wallet,1.0,184.64,93025,brasilia,DF
CXwYuZ0MKVCn,IrK0RaO8d5eE,delivered,2018-01-16 16:57:33,2018-01-16 17:10:06,2018-01-22 17:16:37,2018-02-07,9p1qIJDPo06E,lnvB1XSo3zwf,34.96,51.97,bed_bath_table,400.0,26.0,18.0,23.0,1,credit_card,2.0,239.81,35660,sao paulo,SP
b0vz10JLSsx9,3REZBiFgg0m8,delivered,2018-05-02 17:46:27,2018-05-02 18:32:50,2018-05-08 19:33:02,2018-05-29,aKXUdV1Qm165,1tQEjUJuOyJ8,188.8,30.08,toys,4050.0,55.0,17.0,52.5,1,credit_card,1.0,136.34,25030,sao paulo,SP
S9N9TeRyHnTa,wTdz8XQxaHrQ,delivered,2017-03-27 21:45:39,2017-03-27 21:55:19,2017-04-06 07:41:32,2017-04-18,LH2UTMzGymX1,aYpLAc7NKKe7,170.7,2.46,toys,410.0,39.0,3.0,28.0,1,credit_card,6.0,31.68,32675,porto alegre,RS
